what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1302983565044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983566909
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1302983567565
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1302983567896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983570367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983572477
error,log,,,"Error starting server Tomcat v6.0 Server at localhost",1302983572902
error,log,,,"Several ports (8084, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1302983572906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983572989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983574354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983575058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983576695
error,log,,,"Several ports (8084, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1302983578039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983578073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983579462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983582480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983584613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983585267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983613189
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302983616474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983625774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983628852
error,log,,,"Several ports (8084, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1302983634169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983634208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983636234
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302983643892
opened,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302983645251
activated,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302983645331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302983650787
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302983651237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983652336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983653947
error,log,,,"Port 8009 required by Tomcat v6.0 Server at localhost is already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1302983656529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983656559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983662228
activated,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302983662966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302983670349
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302983671103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983671970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983673301
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1302983673948
error,log,,,"Server Tomcat v6.0 Server at localhost failed to start.",1302983676146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983676195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983678826
activated,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302983679873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302983693639
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302983695283
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302983707455
activated,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302983709160
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302983721717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983725899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983736854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983746369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983748628
activated,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302983750003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983751065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983752336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983752346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983754192
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1302983754231
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302983754383
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1302983756174
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1302983756175
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1302983756227
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1302983756270
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1302983756306
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1302983921929
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1302983921930
